,Date,name,tweet,death,Classification
226,2020-01-17,Donald J. Trump, they are rigging the election again against bernie sanders just like last time only even more obviously they are bringing him out of so important iowa in order that as a senator he sit through the impeachment hoax trial crazy nancy thereby gives the strong edge to sleepy,0,pos
227,2020-01-17,Donald J. Trump, getting ready to meet the lsu tigers the national champions great coach great team great school very exciting,0,pos
228,2020-01-17,Donald J. Trump, mini mike bloomberg ads are purposely wrong a vanity project for him to get into the game nobody in many years has done for the usa what i have done for the usa including the greatest economy in history rebuilding our military biggest ever tax regulation cuts 2nd a,0,neg
229,2020-01-17,Donald J. Trump, mini mike bloomberg doesn t get on the democrat debate stage because he doesn t want to he is a terrible debater and speaker if he did he would go down in the polls even more if that is possible,0,neg
230,2020-01-17,Donald J. Trump, there is no crime here entertaining this impeachment is a joke this whole thing should be dismissed ingrahamangle foxnews,0,neg
231,2020-01-17,Donald J. Trump, years from now when we look back at this day nobody s going to remember nancy s cheap theatrics they will remember though how president trump brought the chinese to the bargaining table and delivered achievements few ever thought were possible ingrahamangle foxnews,0,neg
232,2020-01-17,Donald J. Trump, for the foreign policies of the president alandersh alan dershowitz seanhannity foxnews they do what the house asks the swamp,0,neg
233,2020-01-17,Donald J. Trump, the goa got it exactly backwards here s what they said the law does not permit the president to substitute his own policy priorities to those congress has enacted into law it s exactly the opposite the constitution does not allow congress to substitute its own priorities,0,neg
234,2020-01-17,Donald J. Trump, promises made promises kept keepamericagreat2020  ,0,pos
235,2020-01-17,Donald J. Trump, see you tomorrow champs  ,0,neg
236,2020-01-16,Donald J. Trump, thank you maga  ,0,pos
237,2020-01-16,Donald J. Trump, i just got impeached for making a perfect phone call,0,pos
238,2020-01-16,Donald J. Trump, amazon calls profiles in corruption the most anticipated nonfiction book http   via breitbartnews,0,pos
239,2020-01-16,Donald J. Trump, this is a total disgrace but just another reason that i m going to win michigan again  ,0,neg
240,2020-01-16,Donald J. Trump, looking at this strongly  ,0,pos
241,2020-01-16,Donald J. Trump, the farmers are really happy with the new china trade deal and the soon to be signed deal with mexico and canada but i hope the thing they will most remember is the fact that i was able to take massive incoming tariff money and use it to help them get through the tough times,0,neg
242,2020-01-16,Donald J. Trump, there is no crime here i just think this whole thing should be rejected out of hand i wouldn t waste a minute of taxpayer dollars or time on this entertaining this impeachment is a joke laura ingraham ingrahamangle foxnews,0,neg
243,2020-01-16,Donald J. Trump, cryin chuck schumer is saying privately that the new china trade deal is unbelievable which it is but publicly he knocks it whenever possible that s politics but so bad for our great country,0,pos
244,2020-01-16,Donald J. Trump, one of the greatest trade deals ever made also good for china and our long term relationship 250 billion dollars will be coming back to our country and we are now in a great position for a phase two start there has never been anything like this in us history usmca next,0,pos
245,2020-01-16,Donald J. Trump,    ,0,neg
246,2020-01-15,Donald J. Trump, here we go again another con job by the do nothing democrats all of this work was supposed to be done by the house not the senate,0,neg
247,2020-01-15,Donald J. Trump, i agree with him on this 100 but why would anyone vote democrat we are setting all time records with the economy  ,0,neg
248,2020-01-15,Donald J. Trump, now up to 187 federal judges and two great new supreme court justices we are in major record territory hope everyone is happy  ,0,neg
249,2020-01-15,Donald J. Trump, steyer is running low on cash nobody knows him made his money on coal so funny  ,0,neg
250,2020-01-15,Donald J. Trump, prime minister of the united kingdom borisjohnson stated we should replace the iran deal with the trump deal i agree,0,neg
251,2020-01-15,Donald J. Trump, former national security adviser for president obama said president trump was absolutely correct in taking out terroristist leader soleimani thank you general jones,0,neg
252,2020-01-15,Donald J. Trump, republicans are fighting for citizens from every background from every race religion color creed we are a movement for all americans who believe in fairness justice equality dignity opportunity safety we are a big tent a big party w big ideas for the future  ,0,pos
253,2020-01-15,Donald J. Trump, democrats are now the party of high taxes high crime open borders lateterm abortion socialism and blatant corruption the republican party is the party of the american worker the american family and the american dream trumpmilwaukeerally  ,0,pos
254,2020-01-15,Donald J. Trump, god bless the usa  ,0,neg
255,2020-01-15,Donald J. Trump, thank you milwaukee wisconsin kag2020 maga   t9s,0,pos
256,2020-01-15,Donald J. Trump, cryin chuck schumer just said the american people want a fair trial in the senate true but why didn t nervous nancy and corrupt politician adam shifty schiff give us a fair trial in the house it was the most lopsided unfair basement hearing in the history of congress,0,neg
257,2020-01-15,Donald J. Trump, we are helping apple all of the time on trade and so many other issues and yet they refuse to unlock phones used by killers drug dealers and other violent criminal elements they will have to step up to the plate and help our great country now make america great again,0,neg
258,2020-01-15,Donald J. Trump, on my way to milwaukee wisconsin for a trumprally look forward to see you all soon  ,0,pos
259,2020-01-14,Donald J. Trump, thank you  ,0,pos
260,2020-01-14,Donald J. Trump, thank you to rick scott this impeachment hoax is an outrage  ,0,pos
261,2020-01-14,Donald J. Trump, i stand stronger than anyone in protecting your healthcare with preexisting conditions i am honored to have terminated the very unfair costly and unpopular individual mandate for you,0,pos
262,2020-01-13,Donald J. Trump, we demand fairness shouts pelosi and the do nothing democrats yet the dems in the house wouldn t let us have 1 witness no lawyers or even ask questions it was the most unfair witchhunt in the history of congress,0,pos
263,2020-01-13,Donald J. Trump, really big breaking news kidding booker who was in zero polling territory just dropped out of the democrat presidential primary race now i can rest easy tonight i was sooo concerned that i would someday have to go head to head with him,0,pos
264,2020-01-13,Donald J. Trump, the fake news media and their democrat partners are working hard to determine whether or not the future attack by terrorist soleimani was imminent or not was my team in agreement the answer to both is a strong yes but it doesn t really matter because of his horrible past,0,pos
265,2020-01-13,Donald J. Trump, wow the wonderful iranian protesters refused to step on or in any way denigrate our great american flag it was put on the street in order for them to trample it and they walked around it instead big progress,0,pos
266,2020-01-13,Donald J. Trump, the democrats and the fake news are trying to make terrorist soleimani into a wonderful guy only because i did what should have been done for 20 years anything i do whether it s the economy military or anything else will be scorned by the rafical left do nothing democrats,0,pos
267,2020-01-13,Donald J. Trump, bernie sander s volunteers are trashing elizabeth pocahontus warren everybody knows her campaign is dead and want her potential voters mini mike b is also trying but getting tiny crowds which are all leaving fast elizabeth is very angry at bernie do i see a feud brewing,0,pos
268,2020-01-13,Donald J. Trump, and if republicans win in court and take back the house of represenatives your healthcare that i have now brought to the best place in many years will become the best ever by far i will always protect your preexisting conditions the dems will not,0,neg
269,2020-01-13,Donald J. Trump, mini mike bloomberg is spending a lot of money on false advertising i was the person who saved preexisting conditions in your healthcare you have it now while at the same time winning the fight to rid you of the expensive unfair and very unpopular individual mandate,0,pos
270,2020-01-13,Donald J. Trump,                                                          ,0,neg
271,2020-01-13,Donald J. Trump, national security adviser suggested today that sanctions protests have iran choked off will force them to negotiate actually i couldn t care less if they negotiate will be totally up to them but no nuclear weapons and don t kill your protesters,0,neg
272,2020-01-12,Donald J. Trump, many believe that by the senate giving credence to a trial based on the no evidence no crime read the transcripts no pressure impeachment hoax rather than an outright dismissal it gives the partisan democrat witch hunt credibility that it otherwise does not have i agree,0,pos
273,2020-01-12,Donald J. Trump,  ,0,neg
274,2020-01-12,Donald J. Trump,  ,0,neg
275,2020-01-12,Donald J. Trump,  ,0,neg
276,2020-01-12,Donald J. Trump, wow crazy bernie sanders is surging in the polls looking very good against his opponents in the do nothing party so what does this all mean stay tuned,0,pos
277,2020-01-12,Donald J. Trump, you can t make this up david kris a highly controversial former doj official was just appointed by the fisa court to oversee reforms to the fbi s surveillance procedures zero credibility the swamp devinnunes mariabartiromo foxnews,0,neg
278,2020-01-12,Donald J. Trump, the ukraine hoax that became the impeachment scam must get the icig answers by friday because this is the guy who lit the fuse so if he wants to clear his name prove that his office is indeed incompetent devinnunes mariabartiromo foxnews the icig never wanted proof,0,pos
279,2020-01-12,Donald J. Trump, house republicans investigating origins of the ukraine whistleblower complaint icig michael atkinson facing serious questions the democrats know the icig is a major problemdidn t release his testimony looks so much like everything else we ve seen from the russia hoax to,0,pos
280,2020-01-12,Donald J. Trump,                                                      ,0,neg
281,2020-01-12,Donald J. Trump, why should i have the stigma of impeachment attached to my name when i did nothing wrong read the transcripts a totally partisan hoax never happened before house republicans voted 1950 with three dems voting with the republicans very unfair to tens of millions of voters,0,neg
282,2020-01-12,Donald J. Trump, why did nervous nancy allow corrupt politician shifty schiff to lie before congress he must be a witness and so should she,0,neg
283,2020-01-12,Donald J. Trump, great idea this phony impeachment hoax should not even be allowed to proceed did nothing wrong just a partisan vote zero republicans never happened before  ,0,neg
284,2020-01-12,Donald J. Trump, pelosi has made a mockery of impeachment her articles are so weak but more importantly she thought she could extort the senate she couldn t greggjarrett foxandfriends the do nothing democrats are really run by the radical left too bad,0,neg
285,2020-01-12,Donald J. Trump, discretion and only as a last resort thank you to the great michael goodwin could not have said it better myself,0,pos
286,2020-01-12,Donald J. Trump, and then helped to fund them and zero progress was made on curbing those activities until trump droned soleimani plainly trump is not a warmonger he s a deal maker his record is that of someone who uses our military might as a deterrent unleashes it with,0,pos
287,2020-01-12,Donald J. Trump, michael goodwin new york post trump s peace through strength philosophy is what america needs his john kerry claim bears no relation to reality the agreement didn t create opportunities for america other signatories to confront iran s malign activities it overlooked,0,pos
288,2020-01-12,Donald J. Trump, john kerry got caught essentially admitting that funds given ridiculously to iran were used to fund attacks on the usa only a complete fool would have given that 150 billion dollars plus to iran they then went on a middle east rampage foxandfriends petehegseth,0,neg
289,2020-01-12,Donald J. Trump, george gstephanopoulos ask crazy nancy why she allowed adam shifty schiff to totally make up my conversation with the ukrainian president read his false words to congress and the world as though i said it he got caught ask why hearing was most unfair biased in history,0,neg
290,2020-01-12,Donald J. Trump, to the leaders of iran do not kill your protesters thousands have already been killed or imprisoned by you and the world is watching more importantly the usa is watching turn your internet back on and let reporters roam free stop the killing of your great iranian people,0,neg
291,2020-01-12,Donald J. Trump, congratulations to serenawilliams on another big win she is a great player and an even greater person our members in virginia tennis will never forget you  ,0,pos
292,2020-01-12,Donald J. Trump, congratulations to the great state of tennessee you ve got yourselves a fantastic football team big win last night,0,pos
293,2020-01-12,Donald J. Trump, thank you rudy judgejeanine  ,0,pos
294,2020-01-12,Donald J. Trump, i hope the house and senate democrats in particular watch this it is a classic thank you to judgejeanine pirro  ,0,pos
295,2020-01-12,Donald J. Trump,  ,0,neg
296,2020-01-12,Donald J. Trump,                                         ,0,neg
297,2020-01-12,Donald J. Trump, the government of iran must allow human rights groups to monitor and report facts from the ground on the ongoing protests by the iranian people there can not be another massacre of peaceful protesters nor an internet shutdown the world is watching,0,pos
298,2020-01-11,Donald J. Trump,                                      ,0,neg
299,2020-01-11,Donald J. Trump, to the brave longsuffering people of iran i ve stood with you since the beginning of my presidency and my administration will continue to stand with you we are following your protests closely and are inspired by your courage,0,pos
300,2020-01-11,Donald J. Trump, the powerful trump wall is replacing porous useless and ineffective barriers in the high traffic areas requested by border patrol illegal crossing are dropping as more and more wall is being completed buildingthewall  ,0,neg
301,2020-01-11,Donald J. Trump, 95 approval rating in the republican party a record 53 approval rating overall can we add 7 to 10 percent because of the trump thing thank you,0,neg
302,2020-01-11,Donald J. Trump, now the radical left do nothing democrats are asking senatemajldr mitch mcconnell to do the job that they were unable to do they proved nothing but my total innocence in the house despite the most unfair biased hearings in the history of congress now they demand fairness,0,neg
303,2020-01-11,Donald J. Trump, nancy pelosi will go down as the absolute worst speaker of the house in us history,0,neg
304,2020-01-11,Donald J. Trump, new polling shows that the totally partisan impeachment hoax is going nowhere a vast majority want the do nothing democrats to move on to other things now,0,neg
305,2020-01-11,Donald J. Trump, where have the radical left do nothing democrats gone when they have spent the last 3 days defending the life of qassem soleimani one of the worst terrorists in history and the father of the roadside bomb he was also looking to do big future damage dems are unhinged,0,neg
306,2020-01-11,Donald J. Trump, fbi director apologizes for fisa errors of which there were far to many to be a coincidence foxnews chris what about all of the lives that were ruined because of the socalled errors are these dirty cops going to pay a big price for the fraud they committed,0,neg
307,2020-01-11,Donald J. Trump, will be interviewed tonight by laura ingrahamangle at 10pme on foxnews enjoy,0,pos
308,2020-01-10,Donald J. Trump, she will go down as perhaps the least successful speaker in us history  ,0,pos
309,2020-01-10,Donald J. Trump, i love constantly proving them wrong it s easy  ,0,pos
310,2020-01-10,Donald J. Trump, i ve been doing this for 40 years and i ve never seen anything like this economy varneyco foxandfriends,0,neg
311,2020-01-10,Donald J. Trump, 11000 points gained in the dow in the 3 years since the election of president trump today it may hit 29000 that has never happened before in that time frame that has added 128 trillion dollars to the value of american business varneyco foxnews the best is yet to come,0,neg
312,2020-01-10,Donald J. Trump, we will get this done for our great miners  ,0,pos
313,2020-01-10,Donald J. Trump, thank you mike  ,0,pos
314,2020-01-10,Donald J. Trump, i agree jovita will do a great job  ,0,neg
315,2020-01-10,Donald J. Trump, great interview this morning by foxandfriends with some of the fantastic people who attended the big rally last night in toledo ohio thank you such amazing energy,0,pos
316,2020-01-10,Donald J. Trump, wow thank you greg hope i live up to your expectations  ,0,pos
317,2020-01-10,Donald J. Trump, democrats are now the party of high taxes high crime open borders lateterm abortion socialism and blatant corruption the republican party is the party of the american worker the american family and the american dream kag2020  ,0,pos
318,2020-01-10,Donald J. Trump, after years of rebuilding other nations we are finally rebuilding our nation we are finally putting america first kag2020  ,0,neg
319,2020-01-10,Donald J. Trump, under my administration we will never make excuses for america s enemies we will never hesitate in defending american lives and we will never stop working to defeat radical islamic terrorism  ,0,neg
320,2020-01-10,Donald J. Trump, thank you toledo ohio  ,0,pos
321,2020-01-10,Donald J. Trump, heading to toledo ohio for first rally of the year tremendous crowd here we go for a big 2020 win,0,pos
322,2020-01-10,Donald J. Trump, 95 approval rating in the republican party thank you,0,pos
323,2020-01-10,Donald J. Trump, smart analysis i fully agree  ,0,neg
324,2020-01-10,Donald J. Trump, thank you  ,0,pos
325,2020-01-09,Donald J. Trump, happy national law enforcement appreciation day lesm  ,0,pos
326,2020-01-09,Donald J. Trump, stock market at alltime high how are your 401k s doing 70 80 90 up only 50 up what are you doing wrong,0,neg
327,2020-01-09,Donald J. Trump, us cancer death rate lowest in recorded history a lot of good news coming out of this administration,0,pos
328,2020-01-09,Donald J. Trump, breaking news the fifth circuit court of appeals just reversed a lower court decision gave us the go ahead to build one of the largest sections of the desperately needed southern border wall four billion dollars entire wall is under construction or getting ready to start,0,pos
329,2020-01-09,Donald J. Trump, hope that all house republicans will vote against crazy nancy pelosi s war powers resolution also remember her speed rush in getting the impeachment hoax voted on done well she never sent the articles to the senate just another democrat fraud presidential harassment,0,neg
330,2020-01-09,Donald J. Trump, presidential harassment,0,neg
331,2020-01-09,Donald J. Trump, thank you elise  ,0,pos
332,2020-01-09,Donald J. Trump, pelosi doesn t want to hand over the articles of impeachment which were fraudulently produced by corrupt politicians like shifty schiff in the first place because after all of these years of investigations and persecution they show no crimes and are a joke and a scam,0,neg
333,2020-01-09,Donald J. Trump, great  ,0,pos
334,2020-01-09,Donald J. Trump, winred  ,0,neg
335,2020-01-09,Donald J. Trump, see you later  ,0,pos
336,2020-01-08,Donald J. Trump, all is well missiles launched from iran at two military bases located in iraq assessment of casualties damages taking place now so far so good we have the most powerful and well equipped military anywhere in the world by far i will be making a statement tomorrow morning,0,pos
337,2020-01-07,Donald J. Trump, had a very good meeting with kbsalsaud of saudi arabia we discussed trade military oil prices security and stability in the middle east,0,pos
338,2020-01-07,Donald J. Trump, great interview with gopleader kevin mccarthy on foxandfriends there was no urgency with the articles of impeachment because there was no case,0,neg
339,2020-01-07,Donald J. Trump, we love australia  ,0,pos
340,2020-01-07,Donald J. Trump, amazing analysis reporting  ,0,pos
341,2020-01-07,Donald J. Trump, if however the city or state in question is willing to acknowledge responsibility and politely asks for help from the federal government we will very seriously consider getting involved in order to make those poorly run democrat cities great again,0,pos
342,2020-01-07,Donald J. Trump, the homeless situation in los angeles san francisco and many other democrat party run cities throughout the nation is a state and local problem not a federal problem,0,neg
343,2020-01-06,Donald J. Trump,  ,0,neg
344,2020-01-06,Donald J. Trump,  ,0,neg
345,2020-01-06,Donald J. Trump, iran will never have a nuclear weapon,0,neg
346,2020-01-06,Donald J. Trump, congress the president should not be wasting their time and energy on a continuation of the totally partisan impeachment hoax when we have so many important matters pending 196 to zero was the republican house vote we got 3 dems this was not what the founders had in mind,0,neg
347,2020-01-06,Donald J. Trump, the impeachment hoax just a continuation of the witch hunt which started even before i won the election must end quickly read the transcripts see the ukrainian president s strong statement no pressure get this done it is a con game by the dems to help with the election,0,neg
348,2020-01-06,Donald J. Trump, the reason they are not sending the articles of impeachment to the senate is that they are so weak and so pathetic lindseygrahamsc mariabartiromo the great scam continues to be spending time on this political hoax at this moment in our history when i am so busy is sad,0,neg
349,2020-01-05,Donald J. Trump, these media posts will serve as notification to the united states congress that should iran strike any us person or target the united states will quickly fully strike back perhaps in a disproportionate manner such legal notice is not required but is given nevertheless,0,pos
350,2020-01-05,Donald J. Trump, the united states just spent two trillion dollars on military equipment we are the biggest and by far the best in the world if iran attacks an american base or any american we will be sending some of that brand new beautiful equipment their way and without hesitation,0,pos
351,2020-01-05,Donald J. Trump, they attacked us we hit back if they attack again which i would strongly advise them not to do we will hit them harder than they have ever been hit before  ,0,pos
352,2020-01-05,Donald J. Trump, targeted 52 iranian sites representing the 52 american hostages taken by iran many years ago some at a very high level important to iran the iranian culture and those targets and iran itself will be hit very fast and very hard the usa wants no more threats,0,neg
353,2020-01-05,Donald J. Trump, hundreds of iranian protesters he was already attacking our embassy and preparing for additional hits in other locations iran has been nothing but problems for many years let this serve as a warning that if iran strikes any americans or american assets we have,0,neg
354,2020-01-05,Donald J. Trump, iran is talking very boldly about targeting certain usa assets as revenge for our ridding the world of their terrorist leader who had just killed an american badly wounded many others not to mention all of the people he had killed over his lifetime including recently,0,pos
355,2020-01-05,Donald J. Trump, as hard as i work as successful as our country has become with our economy our military everything else it is ashame that the democrats make us spend so much time money on this ridiculous impeachment lite hoax i should be able to devote all of my time to the real usa,0,pos
356,2020-01-04,Donald J. Trump, 95 approval rating in the republican party thank you,0,pos
357,2020-01-04,Donald J. Trump,  ,0,neg
358,2020-01-03,Donald J. Trump, followed and then it was withdrawn the democrats argument for impeachment has not gotten stronger over the last few weeks as senator josh hawley just said he s going to enter a motion to dismiss the impeachment trial because it s never actually been brought to trial,0,neg
359,2020-01-03,Donald J. Trump, different places that he thought were wasteful and the career staff as they always do pushed back and made a million excuses as to why they could not possibly stop spending us taxpayer money there was a back forth over the legal arguments the wh decision was,0,neg
360,2020-01-03,Donald J. Trump, christopher bedford the federalist senior editor there is nothing new in these emails at all that s been discovered it s exactly what we knew before which is that the white house political figures wanted to cut off aid trump wanted to question aid to a number of,0,pos
361,2020-01-03,Donald J. Trump, this is a great book a must read  ,0,pos
362,2020-01-03,Donald J. Trump, and more control over iraq and the people of iraq are not happy with that it will never end well,0,pos
363,2020-01-03,Donald J. Trump, the united states has paid iraq billions of dollars a year for many years that is on top of all else we have done for them the people of iraq don t want to be dominated controlled by iran but ultimately that is their choice over the last 15 years iran has gained more,0,pos
364,2020-01-03,Donald J. Trump, of protesters killed in iran itself while iran will never be able to properly admit it soleimani was both hated and feared within the country they are not nearly as saddened as the leaders will let the outside world believe he should have been taken out many years ago,0,neg
365,2020-01-03,Donald J. Trump, general qassem soleimani has killed or badly wounded thousands of americans over an extended period of time and was plotting to kill many more but got caught he was directly and indirectly responsible for the death of millions of people including the recent large number,0,pos
366,2020-01-03,Donald J. Trump, iran never won a war but never lost a negotiation,0,neg
367,2020-01-03,Donald J. Trump,  ,0,neg
368,2020-01-02,Donald J. Trump, had happened to a presidential candidate or president who was a democrat everybody involved would long ago be in jail for treason and more and it would be considered the crime of the century far bigger and more sinister than watergate,0,neg
369,2020-01-02,Donald J. Trump, a lot of very good people were taken down by a small group of dirty filthy cops politicians government officials and an investigation that was illegally started that spied on my campaign the witch hunt is sputtering badly but still going on ukraine hoax if this,0,neg
370,2020-01-02,Donald J. Trump, it s alienating independents this president is being persecuted over three years with one investigation after another and that really plays to his base foxnews cvpayne their partisan witch hunt is hurting our country do badly only bringing more division than ever,0,pos
371,2020-01-02,Donald J. Trump, sohrab ahmari new york post the trump campaign raised 10 million in the two days following the impeachment scam vote it seems the democrats have shot themselves in the foot in one more way they set up a process they know is not going to lead to the presidents removal,0,pos
372,2020-01-02,Donald J. Trump, they don t know how to do that  ,0,pos
373,2020-01-02,Donald J. Trump, great job  ,0,pos
374,2020-01-02,Donald J. Trump, can t believe att keeps the management after yet another cnn ratings dive nobody watching no credibility maybe they should make changes at at t  ,0,neg
375,2020-01-02,Donald J. Trump, too bad corey would have won he and i loves new hampshire  ,0,pos
376,2020-01-02,Donald J. Trump, best equipment finest military in the world on site quickly  ,0,neg
377,2020-01-01,Donald J. Trump,  ,0,neg
378,2020-01-01,Donald J. Trump, happy new year,0,pos
379,2020-01-01,Donald J. Trump, our fantastic first lady  ,0,pos
380,2020-01-01,Donald J. Trump, thank you steve the greatest witch hunt in us history  ,0,pos
381,2020-01-01,Donald J. Trump, thank you to the dcexaminer washington examiner the list is growing every day  ,0,pos
382,2020-01-01,Donald J. Trump, one of my greatest honors was to have gotten choice approved for our great veterans others have tried for decades and failed  ,0,pos
383,2020-01-01,Donald J. Trump, how is the paris accord doing don t ask  ,0,pos
384,2020-01-01,Donald J. Trump, wonderful account of us embassy iraq vs the benghazi disaster  ,0,pos
385,2020-01-01,Donald J. Trump, get this straightened out governor gavinnewsom  ,0,neg
386,2020-01-01,Donald J. Trump, i am far better on healthcare than the democrats  ,0,neg
387,2020-01-01,Donald J. Trump, the fake news said i played golf today and i did not i had meeting in various locations while closely monitoring the us embassy situation in iraq which i am still doing the corrupt lamestream media knew this but not surprisingly failed to report or correct,0,neg
